,_id,name,reviews,stars,tokenized_review,replaced_review,preprocess_review,rating,classification
104,651277e7ddb81e8e96c6bd23,강예빈,제휴가 넓게 되어있다보니까 많이 쓸 수있어서 좋음 ! 앞으로 더 발전 하셔서 혜택 더 늘려주셨으면 합니다,별표 5개 만점에 5개를 받았습니다.,제휴 가 넓 게 되 어 있 다 보 니까 많이 쓸 수 있 어서 좋 음 ! 앞 으로 더 발전 하 셔서 혜택 더 늘려 주 셨 으면 합니다,제휴 가 넓 게 되 어 있 다 보 니까 많이 쓸 수 있 어서 좋 음 ! 앞 으로 더 발전 하 셔서 혜택 더 늘려 주 셨 으면 합니다,제휴 넓다 쓸다 수 좋다 더 발전 혜택 더 늘리다,5.0,긍정
105,651277e7ddb81e8e96c6bd24,박영수,"코로나로 오랫동안 사용 못하다 최근 다시 이용 골프 이용으로 생활속 활력, 실력향상에 도움됩니다",별표 5개 만점에 5개를 받았습니다.,"코로나 로 오랫동안 사용 못 하 다 최근 다시 이용 골프 이용 으로 생활 속 활력 , 실력 향상 에 도움 됩니다","코로나 로 오랫동안 사용 못 하 다 최근 다시 사용 골프 사용 으로 생활 속 활력 , 실력 향상 에 도움 됩니다",코로나 골프 생활 실력 향상 도움,5.0,긍정
106,651277e7ddb81e8e96c6bd25,단구름,좋아요 회사에서 지원되어 사용하는데 운동 뿐만 아니라 다양하게 사용가능하여 만족합니다,별표 5개 만점에 5개를 받았습니다.,좋 아요 회사 에서 지원 되 어 사용 하 는 데 운동 뿐 만 아니 라 다양 하 게 사용 가능 하 여 만족 합니다,좋 아요 회사 에서 지원 되 어 사용 하 는 데 운동 뿐 만 아니 라 다양 하 게 사용 가능 하 여 만족 합니다,좋다 회사 지원 늘다 운동 아니다 다양 가능 만족,5.0,긍정
107,651277e7ddb81e8e96c6bd26,명탐정코난,리뷰안보시나요? 결제창에서도 오류뜨고 로그인해서 찍울려고 누르면 자꾸 에러뜨고 아 앱지우고 다시깔아서 써도 안됩니다.,별표 5개 만점에 1개를 받았습니다.,리뷰 안 보 시 나요 ? 결제 창 에서 도 오류 뜨 고 로그인 해서 찍 울 려고 누르 면 자꾸 에러 뜨 고 아 앱 지우 고 다시 깔 아서 써도 안 됩니다 .,리뷰 안 보 시 나요 ? 결제 창 에서 도 오류 뜨 고 로그인 해서 찍 울 려고 누르 면 자꾸 에러 뜨 고 아 사이트 지우 고 다시 깔 아서 써도 안됩니다 .,리뷰 결제 오류 로그인 누르다 자꾸 에러 사이트 지우 써다 안되다,1.0,부정
108,651277e7ddb81e8e96c6bd27,최단호,아이코젠 카드등록 했어요 ^^ 앞으로 운동이나 기타 라이프 관련으로 꾸준히 사용해볼려고 합니다,별표 5개 만점에 5개를 받았습니다.,아이 코젠 카드 등록 했 어요 ^^ 앞 으로 운동 이나 기타 라이프 관련 으로 꾸준히 사용 해 볼려고 합니다,아이 코젠 카드 등록 했 어요 좋아요 앞 으로 운동 이나 기타 라이프 관련 으로 꾸준히 사용 해 볼려고 합니다,코젠 카드 등록 좋다 운동 라이프 꾸준하다,5.0,긍정
109,651277e7ddb81e8e96c6bd28,노노기석,집근처에도 사무실근처에도 이용할 곳이 많아서 편하게 이용가능합니다. 건강한 생활을 위해서 필수입니다^^,별표 5개 만점에 5개를 받았습니다.,집 근처 에 도 사무실 근처 에 도 이용 할 곳 이 많 아서 편하 게 이용 가능 합니다 . 건강 한 생활 을 위해서 필수 입니다 ^^,집 근처 에 도 사무실 근처 에 도 사용 할 곳 이 많 아서 편하 게 사용 가능 합니다 . 건강 한 생활 을 위해서 필수 입니다 좋아요,집 근처 사무실 근처 많다 편하다 가능 건강 생활 위해 필수 좋다,5.0,긍정
110,651277e7ddb81e8e96c6bd29,이동복,아직이용해보진 않았지만 이용해보고싶은 콘텐츠이기도하네요^^ 포항에 제휴스포츠센터가 늘어나면 한번 해볼까합니다,별표 5개 만점에 4개를 받았습니다.,아직 이용 해 보 진 않 았 지만 이용 해 보 고 싶 은 콘텐츠 이 기 도 하 네요 ^^ 포항 에 제휴 스포츠센터 가 늘어나 면 한 번 해 볼까 합니다,아직 사용 해 보 진 않 았 지만 사용 해 보 고 싶 은 콘텐츠 이 기 도 하 네요 좋아요 포항 에 제휴 스포츠운동시설 가 늘어나 면 한 번 해 볼까 합니다,않다 싶다 콘텐츠 좋다 포항 제휴 스포츠 운동 시설 늘어나다,4.0,긍정
111,651277e7ddb81e8e96c6bd2a,이주현,앱 사용도 편하고요 ~ 제휴도 많이 되어있어서 많이 사용하고 있어요 ㅎ 앱 편리하고 좋네요,별표 5개 만점에 5개를 받았습니다.,앱 사용 도 편하 고 요 ~ 제휴 도 많이 되 어 있 어서 많이 사용 하 고 있 어요 ㅎ 앱 편리 하 고 좋 네요,사이트 사용 도 편하 고 요 ~ 제휴 도 많이 되 어 있 어서 많이 사용 하 고 있 어요 좋아요 사이트 편리 하 고 좋 네요,사이트 편하다 제휴 좋다 사이트 편리 좋다,5.0,긍정
112,651277e7ddb81e8e96c6bd2b,고현근,맴버십 혜택이 정말 뛰어나네요 ^^ 요번에 운동도 좀 다녀볼겸 알아본 앱인데요 서비스 부분이 마음에 들어 아이코젠 이용할 생각 입니다,별표 5개 만점에 5개를 받았습니다.,맴 버 십 혜택 이 정말 뛰어나 네요 ^^ 요번 에 운동 도 좀 다녀볼 겸 알아본 앱 인데요 서비스 부분 이 마음 에 들 어 아이 코젠 이용 할 생각 입니다,맴 버 십 혜택 이 정말 뛰어나 네요 좋아요 요번 에 운동 도 좀 다녀볼 겸 알아본 사이트 인데요 서비스 부분 이 마음 에 들 어 아이 코젠 사용 할 생각 입니다,혜택 뛰어나다 좋다 운동 다니다 알아보다 사이트 서비스 마음 코젠,5.0,긍정
113,651277e7ddb81e8e96c6bd2c,Google 사용자,주변시설 검색창에서 검색된 상호를 원터치로 사용하기 가능하게 수정 요망,별표 5개 만점에 2개를 받았습니다.,주변 시설 검색창 에서 검색 된 상호 를 원터치 로 사용 하 기 가능 하 게 수정 요망,주변 시설 검색창 에서 검색 된 상호 를 원터치 로 사용 하 기 가능 하 게 개선 요망,주변 시설 검색 검색 상호 터치 가능 개선 요망,2.0,부정
114,651277e7ddb81e8e96c6bd2d,이혜영,휘트니스 맴버십 앱중에선 아이코젠이 넘사벽 수준으로 이용하기 좋네요 운동도 못다닌지 꽤 되었는데 얼른 정상 화 되었음 좋겠습니다 ~,별표 5개 만점에 5개를 받았습니다.,휘트니 스 맴 버 십 앱 중 에선 아이 코젠 이 넘사벽 수준 으로 이용 하 기 좋 네요 운동 도 못 다닌지 꽤 되 었 는데 얼른 정상 화 되 었 음 좋 겠 습니다 ~,휘트니 스 맴 버 십 사이트 중 에선 아이 코젠 이 넘사벽 수준 으로 사용 하 기 좋 네요 운동 도 못 다닌지 꽤 되 었 는데 얼른 정상 화 되 었 음 좋 겠 습니다 ~,휘트니 사이트 코젠 넘사벽 수준 좋다 운동 다니다 얼른 정상 좋다,5.0,긍정
115,651277e7ddb81e8e96c6bd2e,Google 사용자,"사진업로드 하면 어플꺼짐, 주소입력하고 확인누르면 어플 꺼짐, 휴대폰 인증해도 어플 꺼짐, 그냥 꺼짐, -웰빙클럽 쓰세요 그냥",별표 5개 만점에 1개를 받았습니다.,"사진 업로드 하 면 어 플 꺼짐 , 주소 입력 하 고 확인 누르 면 어 플 꺼짐 , 휴대폰 인증 해도 어 플 꺼짐 , 그냥 꺼짐 , - 웰빙 클럽 쓰 세요 그냥","사진 업로드 하 면 어 플 꺼운동시설 , 주소 입력 하 고 확인 누르 면 어 플 꺼운동시설 , 휴대폰 인증 해도 어 플 꺼운동시설 , 그냥 꺼운동시설 , - 웰빙 클럽 쓰 세요 그냥",사진 업로드 끄다 시설 주소 입력 확인 누르다 끄다 시설 휴대폰 인증 끄다 시설 끄다 시설 웰빙 클럽,1.0,부정
116,651277e7ddb81e8e96c6bd2f,강태희,매번 로그인에 매번 터치도 안되구... 돈만 꼬박꼬박... 앱 삭제했다 다시 깔아도 안되고 최악 중에 최악,별표 5개 만점에 1개를 받았습니다.,매번 로그인 에 매번 터치 도 안 되 구 . .. 돈 만 꼬박꼬박 . .. 앱 삭제 했 다 다시 깔 아도 안 되 고 최악 중 에 최악,매번 로그인 에 매번 터치 도 안 되 구 . .. 돈 만 꼬박꼬박 . .. 사이트 삭제 했 다 다시 깔 아도 안 되 고 최악 중 에 최악,로그인 터치 돈 사이트 삭제 최악 최악,1.0,부정
117,651277e7ddb81e8e96c6bd30,고미희,시스템이 간편해서 사용하기가 좋고 여러군데 동시에 사용할수 있어서 좋습니다.,별표 5개 만점에 5개를 받았습니다.,시스템 이 간편 해서 사용 하 기 가 좋 고 여러 군데 동시 에 사용 할 수 있 어서 좋 습니다 .,시스템 이 간편 해서 사용 하 기 가 좋 고 여러 군데 동시 에 사용 할 수 있 어서 좋 습니다 .,시스템 간편 좋다 여러 군데 동시 수 좋다,5.0,긍정
118,651277e7ddb81e8e96c6bd31,Google 사용자,처음에는 횟수도 없다가 갈 수록 횟수가 줄고 있네요. 헬스장 사용이 힘들어 지네요,별표 5개 만점에 3개를 받았습니다.,처음 에 는 횟수 도 없 다가 갈 수록 횟수 가 줄 고 있 네요 . 헬스 장 사용 이 힘들 어 지 네요,처음 에 는 갯수 도 없 다가 갈 수록 갯수 가 줄 고 있 네요 . 헬스 장 사용 이 힘들 어 지 네요,늘다 갯수 없다 갈다 수록 갯수 헬스 힘들다,3.0,긍정
119,651277e7ddb81e8e96c6bd32,오리온,"운동 , 컬쳐 , 라이프 등등 다양한 혜택이 많음 ~ 안쓰면 손해입니다",별표 5개 만점에 5개를 받았습니다.,"운동 , 컬쳐 , 라이프 등등 다양 한 혜택 이 많 음 ~ 안 쓰 면 손해 입니다","운동 , 컬쳐 , 라이프 등등 다양 한 혜택 이 많 음 ~ 안 쓰 면 손해 입니다",운동 컬쳐 라이프 다양 혜택 많다 손해,5.0,긍정
120,651277e7ddb81e8e96c6bd33,문성훈,헬스장이나 제휴 시설을 저렴한 가격으로 좋은 서비스를 이용 할 수 있어서 아주 좋습니다!,별표 5개 만점에 5개를 받았습니다.,헬스 장 이나 제휴 시설 을 저렴 한 가격 으로 좋 은 서비스 를 이용 할 수 있 어서 아주 좋 습니다 !,헬스 장 이나 제휴 시설 을 저렴 한 가격 으로 좋 은 서비스 를 사용 할 수 있 어서 아주 좋 습니다 !,헬스 제휴 시설 저렴 가격 좋다 서비스 수 좋다,5.0,긍정
121,651277e7ddb81e8e96c6bd34,Google 사용자,시설을 저렴하게 사용할수 있네요... 이대로라면 계속 오랫동안 사용할수 있을거 같아요,별표 5개 만점에 5개를 받았습니다.,시설 을 저렴 하 게 사용 할 수 있 네요 . .. 이대로 라면 계속 오랫동안 사용 할 수 있 을 거 같 아요,시설 을 저렴 하 게 사용 할 수 있 네요 . .. 이대로 라면 계속 오랫동안 사용 할 수 있 을 거 같 아요,시설 저렴 수 라면 계속 수,5.0,긍정
122,651277e7ddb81e8e96c6bd35,Google 사용자,정말 짜증남 개떡같은 어플 업글하면 제대로좀 하지 느려터지고 잡히지도 않고 어플 삭제하고 제설치 해도 열리지가 않음ㅡㅡ 탈퇴 해야겠음,별표 5개 만점에 1개를 받았습니다.,정말 짜증 남 개떡 같 은 어 플 업 글 하 면 제대로 좀 하 지 느려 터지 고 잡히 지 도 않 고 어 플 삭제 하 고 제설 치 해도 열리 지 가 않 음 ㅡㅡ 탈퇴 해야 겠 음,정말 짜증 남 개떡 같 은 어 플 업 글 하 면 제대로 좀 하 지 느려 터지 고 잡히 지 도 않 고 어 플 삭제 하 고 제설 치 해도 열리 지 가 않 음 별로에요 탈퇴 해야 겠 음,짜증 개떡 제대로 느리다 터지다 잡히다 않다 삭제 제설 열리다 않다 별로 탈퇴,1.0,부정
123,651277e7ddb81e8e96c6bd36,김태영,가성비 측면으로 보았을땐 이만한 어플이 없음 앞으로도 신규 제휴점 더 많아졌음 좋겠습니다,별표 5개 만점에 5개를 받았습니다.,가성 비 측면 으로 보 았 을 땐 이만 한 어 플 이 없 음 앞 으로 도 신규 제휴 점 더 많 아 졌 음 좋 겠 습니다,가성 비 측면 으로 보 았 을 땐 이만 한 어 플 이 없 음 앞 으로 도 신규 제휴 점 더 많 아 졌 음 좋 겠 습니다,가성 측면 없다 신규 제휴 더 많다 좋다,5.0,긍정
124,651277e7ddb81e8e96c6bd37,이승민,운동외에 여러 맴버쉽이 되어있어서 활용하기가 좋은 어플이네요,별표 5개 만점에 5개를 받았습니다.,운동 외 에 여러 맴 버 쉽 이 되 어 있 어서 활용 하 기 가 좋 은 어 플 이 네요,운동 외 에 여러 맴 버 쉽 이 되 어 있 어서 활용 하 기 가 좋 은 어 플 이 네요,운동 여러 쉬다 활용 좋다,5.0,긍정
125,651277e7ddb81e8e96c6bd38,ᄏᄏᄏ,아이코젠은 여러 헬스장을 가볼 수 있어서 질리지 않고 꾸준히 다니고 있습니다. 작심삼일분들한테 추천드려요,별표 5개 만점에 5개를 받았습니다.,아이 코젠 은 여러 헬스 장 을 가 볼 수 있 어서 질리 지 않 고 꾸준히 다니 고 있 습니다 . 작심삼일 분 들 한테 추천 드려요,아이 코젠 은 여러 헬스 장 을 가 볼 수 있 어서 질리 지 않 고 꾸준히 다니 고 있 습니다 . 작심삼일 분 들 한테 추천 드려요,코젠 여러 헬스 수 질리 않다 꾸준하다 다니다 작심삼일 추천 드리다,5.0,긍정
126,651277e7ddb81e8e96c6bd39,Google 사용자,출석 달력 메뉴 다시 넣어주세요. 가장 중요한 기능을 빼버리면 어떻해요.,별표 5개 만점에 3개를 받았습니다.,출석 달력 메뉴 다시 넣 어 주 세요 . 가장 중요 한 기능 을 빼 버리 면 어떻 해요 .,출석 달력 메뉴 다시 넣 어 주 세요 . 가장 중요 한 기능 을 빼 버리 면 어떻 해요 .,출석 달력 메뉴 넣다 가장 중요 버리다 어떻다,3.0,긍정
127,651277e7ddb81e8e96c6bd3a,Google 사용자,이번에 업데이트 하고 나서 로그인상태유지 체크해도 다음에 들어가면 새로 아이디비번넣고 로그인 다시해야합니다. 이 오류좀 고쳐주세요,별표 5개 만점에 3개를 받았습니다.,이번 에 업데이트 하 고 나 서 로그인 상태 유지 체크 해도 다음 에 들어가 면 새로 아이 디비 번 넣 고 로그인 다시 해야 합니다 . 이 오류 좀 고쳐 주 세요,이번 에 개선 하 고 나 서 로그인 상태 유지 체크 해도 다음 에 들어가 면 새로 아이 디비 번 넣 고 로그인 다시 해야 합니다 . 이 오류 좀 고쳐 주 세요,개선 로그인 상태 유지 체크 들어가다 새롭다 디비 넣다 로그인 오류 고치다,3.0,긍정
128,651277e7ddb81e8e96c6bd3b,이용석,운동에만 쓸 수있는줄 알았는데 카페나 편의점 등등 여러 군데에서 사용할 수있네요,별표 5개 만점에 5개를 받았습니다.,운동 에 만 쓸 수 있 는 줄 알 았 는데 카페 나 편의점 등등 여러 군데 에서 사용 할 수 있 네요,운동 에 만 쓸 수 있 는 줄 알 았 는데 카페 나 편의점 등등 여러 군데 에서 사용 할 수 있 네요,운동 쓸다 수 늘다 알 여러 군데 수,5.0,긍정
129,651277e7ddb81e8e96c6bd3c,Google 사용자,여러 시설을 정말 저렴한 가격에 이용할수 있어서 그냥 아묻따에요 ㅎㅎ,별표 5개 만점에 5개를 받았습니다.,여러 시설 을 정말 저렴 한 가격 에 이용 할 수 있 어서 그냥 아 묻 따 에요 ㅎㅎ,여러 시설 을 정말 저렴 한 가격 에 사용 할 수 있 어서 그냥 아 묻 따 에요 좋아요좋아요,여러 시설 저렴 가격 수 묻다 따다 좋다 좋다,5.0,긍정
130,651277e7ddb81e8e96c6bd3d,김승현,시설 검색도 편리하고요 정보도 자세히 나와있어서 참고 하기 편합니다,별표 5개 만점에 5개를 받았습니다.,시설 검색 도 편리 하 고 요 정보 도 자세히 나와 있 어서 참 고 하 기 편합니다,시설 검색 도 편리 하 고 요 정보 도 자세히 나와 있 어서 참 고 하 기 편합니다,시설 검색 편리 정보 자세하다 차다 편하다,5.0,긍정
131,651277e7ddb81e8e96c6bd3e,Google 사용자,이용하러 왔는데 접속이 아예안되네요 상담전화 연결도 안되고 탈퇴하렵니다,별표 5개 만점에 2개를 받았습니다.,이용 하 러 왔 는데 접속 이 아예 안 되 네요 상담 전화 연결 도 안 되 고 탈퇴 하 렵니다,사용 하 러 왔 는데 접속 이 아예 안 되 네요 상담 전화 연동 도 안 되 고 탈퇴 하 렵니다,접속 아예 상담 전화 연동 탈퇴 렵니,2.0,부정
132,651277e7ddb81e8e96c6bd3f,Google 사용자,접속오류 몇번짼지... 오늘부터 시설이용 안하더라도 바코드는 꼭 찍어줘야겠음 날강도 같은 새끼들,별표 5개 만점에 1개를 받았습니다.,접속 오류 몇 번 짼 지 . .. 오늘 부터 시설 이용 안 하 더라도 바코드 는 꼭 찍 어 줘야 겠 음 날강도 같 은 새끼 들,접속 오류 몇 번 짼 지 . .. 오늘 부터 시설 사용 안 하 더라도 바코드 는 꼭 찍 어 줘야 겠 음 날강도 같 은 새끼 들,접속 오류 째다 시설 늘다 주다 날 강도 새끼,1.0,부정
133,651277e7ddb81e8e96c6bd40,김김태훈,제휴점 점점 늘어가는게 보이네요 ㅎ 골프 위주로 이용중인데 나중에 다른 서비스도 이용해봐야겠어요,별표 5개 만점에 5개를 받았습니다.,제휴 점 점점 늘 어 가 는 게 보이 네요 ㅎ 골프 위주 로 이용 중 인데 나중 에 다른 서비스 도 이용 해봐야 겠 어요,제휴 점 점점 늘 어 가 는 게 보이 네요 좋아요 골프 위주 로 사용 중 인데 나중 에 다른 서비스 도 사용 해봐야 겠 어요,제휴 점점 늘다 보이 좋다 골프 위주 서비스 해보다,5.0,긍정
134,651277e7ddb81e8e96c6bd41,Google 사용자,합리적인 가격으로 다양한 운동을 즐길수 있어서 굳잡이에요~!!,별표 5개 만점에 5개를 받았습니다.,합리 적 인 가격 으로 다양 한 운동 을 즐길 수 있 어서 굳 잡이 에 요 ~!!,합리 적 인 가격 으로 다양 한 운동 을 즐길 수 있 어서 굳 잡이 에 요 ~!!,합리 가격 다양 운동 즐기다 수 굳다,5.0,긍정
135,651277e7ddb81e8e96c6bd42,Google 사용자,여러가지 시설들을 합리적인 가격에 이용할수 있었습니다 앞으로도 자주 이용할거 같네요,별표 5개 만점에 5개를 받았습니다.,여러 가지 시설 들 을 합리 적 인 가격 에 이용 할 수 있 었 습니다 앞 으로 도 자주 이용 할 거 같 네요,여러 가지 시설 들 을 합리 적 인 가격 에 사용 할 수 있 었 습니다 앞 으로 도 자주 사용 할 거 같 네요,여러 시설 합리 가격 수 자주,5.0,긍정
136,651277e7ddb81e8e96c6bd43,김유림,제휴되어있는곳이 많기에 자주 사용해보고 있어요 ~ 최근들어 골프에 관심이 많아서 실내 골프 연습장도 자주 이용해보고 있습니다,별표 5개 만점에 5개를 받았습니다.,제휴 되 어 있 는 곳 이 많 기에 자주 사용 해 보 고 있 어요 ~ 최근 들 어 골프 에 관심 이 많 아서 실내 골프 연습장 도 자주 이용 해 보 고 있 습니다,제휴 되 어 있 는 곳 이 많 기에 자주 사용 해 보 고 있 어요 ~ 최근 들 어 골프 에 관심 이 많 아서 실내 골프 연습장 도 자주 사용 해 보 고 있 습니다,제휴 늘다 많다 자주 골프 관심 많다 실내 골프 연습장 자주,5.0,긍정
137,651277e7ddb81e8e96c6bd44,신대한,골프를 시작해서 연습장다니는데 일반결제하는거보다 훨씬 저렴하게 이용중이에요,별표 5개 만점에 5개를 받았습니다.,골프 를 시작 해서 연습장 다니 는데 일반 결제 하 는 거 보다 훨씬 저렴 하 게 이용 중 이 에요,골프 를 시작 해서 연습장 다니 는데 일반 결제 하 는 거 보다 훨씬 저렴 하 게 사용 중 이 에요,골프 시작 연습장 다니다 결제 늘다 저렴,5.0,긍정
138,651277e7ddb81e8e96c6bd45,Google 사용자,바코드 생성이 안되고 입장하기 버튼만 계속나옴 ㅡㅡ 어플 거지중에 쓰레기 어플,별표 5개 만점에 1개를 받았습니다.,바코드 생성 이 안 되 고 입장 하 기 버튼 만 계속 나옴 ㅡㅡ 어 플 거지 중 에 쓰레기 어 플,바코드 생성 이 안 되 고 입장 하 기 버튼 만 계속 나옴 별로에요 어 플 거지 중 에 쓰레기 어 플,입장 버튼 계속 별로 거지 쓰레기,1.0,부정
139,651277e7ddb81e8e96c6bd46,Google 사용자,업데이트하고나서 잘 안되네요 전화기 두어번 껐다가 켜니 이제 잘 됩니다...,별표 5개 만점에 4개를 받았습니다.,업데이트 하 고 나 서 잘 안 되 네요 전화기 두어 번 껐 다가 켜 니 이제 잘 됩니다 . ..,개선 하 고 나 서 잘 안 되 네요 전화기 두어 번 껐 다가 켜 니 이제 잘 됩니다 . ..,개선 전화기 두다 끄다,4.0,긍정
140,651277e7ddb81e8e96c6bd47,Google 사용자,gps 안잡혀서 센터앞인데 4m 떨어져서 너무 멀다고 해서 삭제 후 재설치 하고 껐다 켜고 짜증나네요 정말,별표 5개 만점에 1개를 받았습니다.,gps 안 잡혀서 센터 앞 인데 4 m 떨어져서 너무 멀 다고 해서 삭제 후 재설 치 하 고 껐 다 켜 고 짜증 나 네요 정말,gps 안 잡혀서 운동시설 앞 인데 4 m 떨어져서 너무 멀 다고 해서 삭제 후 재설 치 하 고 껐 다 켜 고 짜증 나 네요 정말,gps 잡히다 운동 시설 떨어지다 멀다 삭제 재설 끄다 짜증,1.0,부정
141,651277e7ddb81e8e96c6bd48,Google 사용자,"갈때마다 화면이 안켜져요 서비스센터 전화연결도 안되고, 몇번째야? 벌써. 환불하는방법 알려주세요 탈되하게..",별표 5개 만점에 1개를 받았습니다.,"갈 때 마다 화면 이 안 켜 져요 서비스 센터 전화 연결 도 안 되 고 , 몇 번 째 야 ? 벌써 . 환불 하 는 방법 알려 주 세요 탈 되 하 게 . .","갈 때 마다 화면 이 안 켜 져요 서비스 운동시설 전화 연동 도 안 되 고 , 몇 번 째 야 ? 벌써 . 환불 하 는 방법 알려 주 세요 탈 되 하 게 . .",갈다 화면 서비스 운동 시설 전화 연동 째다 벌써 환불 늘다 방법 알다,1.0,부정
142,651277e7ddb81e8e96c6bd49,Google 사용자,아이코젠 어플 약 2년정도 사용중인데 하루는 여기 다음날은 다른 업체 이용할 수 있다는게 참 좋습니다. 근데 어플만을 평가한다면...어플을 뭐 이따구로 만들었는지 모르겠어요. 정말 오류와 에러때문에. 입장을 해야하는데 어플이 쉣이라 접속도 잘안되고해서 입장못하고 발만 동동거리며 재접에 재접에 재접...을 한게 몇번인지모르겠고 입장을해도 업체에 안뜨는경우도 허다하고 . 이렇게 안되니까 어플말고 업체에 수기로 써서 업체에서 코젠에 문의한적도 허다하다죠? 이렇게 에러들이 반복되면 개선이 되야하는것 아닙니까? 진짜 2년동안 쓰다쓰다 빡쳐서 이제야 글을 올립니다. 주변지인 웰빙많이쓰는데 그건 잘 된다는데 이장도 방치가 됬으면 이거 아무래도 코젠 개발자&관리자를 바꾸어할것같은 개인적인 생각입니다 . 꼭 개선좀 부탁드립니다. 사용 전 이번에도 오류나서 압장 잘 안되면 어쩌지? 등의 가슴쫄림좀 더이상 하지 않았으면 좋겠습니다,별표 5개 만점에 1개를 받았습니다.,아이코 젠 어 플 약 2 년 정도 사용 중 인데 하루 는 여기 다음 날 은 다른 업체 이용 할 수 있 다는 게 참 좋 습니다 . 근데 어 플 만 을 평가 한다면 . .. 어 플 을 뭐 이 따구 로 만들 었 는지 모르 겠 어요 . 정말 오류 와 에러 때문 에 . 입장 을 해야 하 는데 어 플 이 쉣이라 접속 도 잘 안 되 고 해서 입장 못 하 고 발 만 동동거리 며 재 접 에 재 접 에 재 접 . .. 을 한 게 몇 번 인지 모르 겠 고 입장 을 해도 업체 에 안 뜨 는 경우 도 허다 하 고 . 이렇게 안 되 니까 어 플 말 고 업체 에 수기 로 써서 업체 에서 코젠 에 문의 한 적 도 허다 하 다죠 ? 이렇게 에러 들 이 반복 되 면 개선 이 되 야 하 는 것 아닙니까 ? 진짜 2 년 동안 쓰 다 쓰 다 빡 쳐서 이제야 글 을 올립니다 . 주변 지인 웰빙 많이 쓰 는데 그건 잘 된다는 데 이장 도 방치 가 됬 으면 이거 아무래도 코젠 개발자 & 관리자 를 바꾸 어 할 것 같 은 개인 적 인 생각 입니다 . 꼭 개선 좀 부탁 드립니다 . 사용 전 이번 에 도 오류 나 서 압 장 잘 안 되 면 어쩌 지 ? 등 의 가슴 쫄 림 좀 더 이상 하 지 않 았 으면 좋 겠 습니다,아이코 젠 어 플 약 2 년 정도 사용 중 인데 하루 는 여기 다음 날 은 다른 업체 사용 할 수 있 다는 게 참 좋 습니다 . 근데 어 플 만 을 평가 한다면 . .. 어 플 을 뭐 이 따구 로 만들 었 는지 모르 겠 어요 . 정말 오류 와 에러 때문 에 . 입장 을 해야 하 는데 어 플 이 쉣이라 접속 도 잘 안 되 고 해서 입장 못 하 고 발 만 동동거리 며 재 접 에 재 접 에 재 접 . .. 을 한 게 몇 번 인지 모르 겠 고 입장 을 해도 업체 에 안 뜨 는 경우 도 허다 하 고 . 이렇게 안 되 니까 어 플 말 고 업체 에 수기 로 써서 업체 에서 코젠 에 요구 한 적 도 허다 하 다죠 ? 이렇게 에러 들 이 반복 되 면 개선 이 되 야 하 는 것 아닙니까 ? 진짜 2 년 동안 쓰 다 쓰 다 빡 쳐서 이제야 글 을 올립니다 . 주변 지인 웰빙 많이 쓰 는데 그건 잘 된다는 데 이장 도 방치 가 됬 으면 이거 아무래도 코젠 개발자 & 관리자 를 바꾸 어 할 것 같 은 개인 적 인 생각 입니다 . 꼭 개선 좀 요구 드립니다 . 사용 전 이번 에 도 오류 나 서 압 장 잘 안 되 면 어쩌 지 ? 등 의 가슴 쫄 림 좀 더 이상 하 지 않 았 으면 좋 겠 습니다,년 늘다 날 업체 수 달다 차다 좋다 평가 따다 만들다 모르다 오류 에러 입장 접속 입장 발 동동 거리 인지 모르다 입장 업체 늘다 허다 업체 수기 써다 업체 코젠 요구 허다 에러 반복 개선 늘다 아니다 년 치다 이제야 올리다 주변 지인 웰빙 이장 방치 코젠 개발자 바꾸다 개인 개선 요구 드리다 오류 어쩌 더 않다 좋다,1.0,부정
143,651277e7ddb81e8e96c6bd4a,Google 사용자,최악에 업데이트네요. 문제점 리뷰에 많이 언급되있습니다. 무슨 무료게임 앱도아니고 돈들여 사용하는데 이런식으로 무책임 하게 방치하는건 정말 아닙니다,별표 5개 만점에 1개를 받았습니다.,최악 에 업데이트 네요 . 문제점 리뷰 에 많이 언급 되 있 습니다 . 무슨 무료 게임 앱 도 아니 고 돈 들여 사용 하 는데 이런 식 으로 무 책임 하 게 방치 하 는 건 정말 아닙니다,최악 에 개선 네요 . 문제 리뷰 에 많이 언급 되 있 습니다 . 무슨 무료 게임 사이트 도 아니 고 돈 들여 사용 하 는데 이런 식 으로 무 책임 하 게 방치 하 는 건 정말 아닙니다,최악 개선 문제 리뷰 언급 무료 게임 사이트 아니다 돈 들이다 책임 방치 늘다 아니다,1.0,부정
144,651277e7ddb81e8e96c6bd4b,Google 사용자,수시업데이트며 강제로해야되고 안 하면 접속이안되어서 매우 불편함,별표 5개 만점에 1개를 받았습니다.,수시 업데이트 며 강제 로 해야 되 고 안 하 면 접속 이 안 되 어서 매우 불편 함,수시 개선 며 강제 로 해야 되 고 안 하 면 접속 이 안 되 어서 매우 불편 함,수시 개선 강제 접속 불편,1.0,부정
